id_track,duration_sec,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,bars,beats,sections,segments,tatums
6ckK16be8u3IBg4f6kxw84,186.38667,0.23669,182.4566,-6.295,90.428,0.554,4,0.977,9,0.368,0,0.53,69,277,7,624,554
2sHcv8gx8DzUhIOtLFCSRk,270.26666,0.30245,259.99384,-6.102,120.078,0.667,4,1.0,4,0.292,1,0.479,132,525,11,888,1050
3TenOt3wyKVBuyCsCEdgFL,102.90667,0.0,102.90667,-14.808,90.324,0.012,4,0.804,1,0.32,1,0.215,38,155,5,458,310
2uSoDvrriy9ozmRsluPD86,172.36,0.0,172.36,-11.082,103.872,0.179,4,0.022,1,0.037,1,0.263,67,265,7,722,530
05HBNZ0fL8AclM3HCapZ8X,802.04,0.0,795.3473,-5.839,71.135,0.027,4,0.381,5,0.15,1,0.0,246,982,41,3619,1964
5NVXgcz3M4ergjhYHfvrYQ,263.69333,0.0,259.7384,-10.519,105.864,0.006,4,0.304,10,0.446,0,0.504,119,478,9,1123,956
7rnA0jrtlkRibLBeA0Dcjx,344.93332,0.0,340.8283,-11.637,54.407,0.033,4,0.724,1,0.466,1,0.569,96,381,14,1496,762
05STI8VGI7BQdq9hKaJUDV,164.4,0.0,157.94794,-12.58,93.707,0.083,4,0.466,1,0.333,1,0.406,62,251,6,722,501
25zhlCRwVcdjmkdTECQ25E,108.01333,0.0,108.01334,-5.293,106.159,0.101,4,0.321,2,0.545,1,0.364,47,192,4,481,384
1HK9apIWSBjL6W7XuRtYLj,501.62668,0.0,501.62668,-10.146,57.042,0.197,4,0.45,1,0.234,1,0.387,120,478,18,2116,956
0kK5XXEYePuzNxt6tHxkBW,218.34666,0.0,218.34666,-9.606,90.951,0.144,3,0.707,6,0.307,1,0.287,111,334,10,887,668
1UpsItFAMUe1jY3fVUiSaH,173.0,0.56313,162.38875,-10.486,156.997,0.912,4,1.0,4,0.0,0,0.0,110,445,8,815,890
1Yc83mvF0Z01JXZzJaCzDZ,235.36,0.08685,235.36,-12.58,82.257,0.084,4,0.167,10,0.0,0,0.142,77,314,9,1010,628
1QLlx056jpu19N4n0fTdq8,302.96,0.0,294.96307,-12.201,104.301,0.05,3,0.029,1,0.279,1,0.44,142,426,14,1254,852
21xcSXBjA1uGgZCTCAF5rk,310.6,0.0,304.669,-12.166,59.642,0.017,4,0.314,1,0.0,1,0.017,92,369,14,1340,738
7708BOOj5eZAHOtlw7y30T,461.84,0.0,458.478,-11.219,67.215,0.054,3,0.289,1,0.366,1,0.56,193,583,21,2041,1166
34CeMTBx2S0ZvrdEuajx0X,171.0,0.53401,162.89378,-9.997,159.986,0.296,4,1.0,1,0.575,1,0.24,111,449,7,744,898
00hVcKODz4Ch9gj0zWEz6M,198.72,0.0,198.72,-6.796,89.932,0.11,3,0.017,2,0.647,0,0.497,97,297,10,887,594
6xHWnnodVadR2yYNGRpBol,146.98666,0.0,146.98666,-6.409,105.966,0.075,5,0.492,2,0.144,1,0.195,64,261,9,660,522
18t5IVL723mMKIKPyhxZzY,290.74667,0.0,290.74667,-6.898,78.776,0.013,4,0.536,11,0.301,0,0.276,111,448,16,1276,896
7dTErKI93CXRw09e3B1P95,168.85333,2.12463,159.54431,-14.06,117.808,0.844,4,0.859,1,0.54,1,0.556,79,321,6,687,642
5uMHE4Z7dvyNFT55PqsZ54,120.01333,0.0,120.01334,-5.274,98.392,0.005,3,0.75,2,0.734,1,0.315,74,227,7,543,453
04lJ1iYv4oChx7JTnGl2e5,565.72,0.0,559.5022,-10.218,111.387,0.014,3,0.069,10,0.0,0,0.0,325,977,31,2283,1954
5esfS6eu84WbO7Z4GcLFdY,60.90667,0.0,60.90667,-9.736,66.578,0.165,3,0.68,8,0.306,1,0.382,21,67,4,271,134
6aOzlhzJ5BemEkB9TXhNKo,125.52,0.0,125.52,-5.428,93.277,0.052,3,0.931,5,0.44,1,0.045,65,197,3,569,393
1srWmLC9IIswvwdOt1zNhH,107.49333,0.0,107.49333,-8.639,88.894,0.104,4,0.75,1,0.405,0,0.441,39,159,4,471,318
6AppuPRJrp2tXP8lnpy0B2,278.62668,0.0,278.62668,-6.822,76.767,0.089,4,0.469,5,0.19,1,0.156,90,360,13,1167,720
0JsDEGENCYvLLnLOTcl458,74.86667,0.0,74.86667,-17.765,107.977,0.003,3,0.635,1,0.43,0,0.446,43,132,4,317,264
3OuuN6rBb03hJvBQ5QD7SW,149.05333,0.0,149.05333,-7.363,198.308,0.104,3,0.625,2,0.462,1,0.375,138,416,8,676,832
1G3rdBgx3JxxfOajLECzgQ,108.18667,0.0,108.18667,-8.631,56.81,0.0,4,0.935,9,0.526,1,0.364,25,104,3,476,208
5ZL95ssvOkcmVkGNq4mv7f,72.66667,0.0,72.66666,-9.436,84.049,0.0,1,0.095,8,0.414,1,0.245,25,102,3,317,204
2Hd6kA7SexFQdPFCt36dZw,359.24,0.0,359.24,-6.168,113.345,0.057,5,0.66,2,0.284,0,0.303,140,558,22,1569,1116
2E9uXhWI0f3TB7OwsjHM4a,267.16,0.0,267.16,-8.204,70.438,0.019,4,0.697,5,0.0,1,0.0,77,310,12,1188,620
6F8GUsToYsZ6bm4zsNFS3x,69.88,0.48177,69.88,-5.561,73.838,0.0,4,0.851,8,0.249,0,0.151,21,86,2,263,172
0HXwnQik6navDZUeYt5G1Y,120.01333,0.12177,120.01334,-7.207,131.404,0.083,3,0.011,0,0.295,1,0.399,87,264,6,505,528
0Bd1WeTf27JqYQLQJPWKRo,76.49333,0.0,76.49333,-9.38,94.891,0.128,1,0.385,5,0.013,0,0.209,28,118,4,335,236
6w8cHwomt0BMsdl2Jl4gpL,195.53333,0.0,195.53334,-6.567,82.302,0.033,4,0.59,11,0.249,1,0.162,67,268,8,863,536
4PkRJhSmnBqtwO381pSTZy,108.53333,0.0,108.53333,-8.338,112.856,0.143,3,0.032,2,0.304,1,0.479,67,204,7,464,408
3VuhOkDurfeqZg4fBKg2S7,134.93333,0.0,134.93333,-4.706,76.477,0.004,4,0.385,2,0.371,0,0.355,42,171,6,616,342
2emqIDclrZ19eccGBlCbGJ,137.37334,0.0,134.43773,-9.102,67.321,0.078,5,0.844,1,0.0,0,0.18,38,154,5,580,308
7j8yMVtXozPUK0xoW11WR4,53.37333,0.0,53.37333,-8.777,114.137,0.34,4,0.462,9,0.504,1,0.483,24,100,4,232,200
4haeX703rBH7O5aL1G6iEp,114.24,0.0,114.24,-9.292,129.325,0.18,4,0.274,9,0.296,1,0.146,60,244,4,488,488
6Zd9MIu0tdRo59t0VbFg2b,204.18668,0.29057,204.18666,-12.369,71.261,0.031,3,0.621,5,0.265,1,0.354,79,241,9,867,482
3DV7h90RdD2Heoq026WxQv,289.97333,0.0,289.97333,-9.138,95.563,0.001,4,0.497,1,0.232,1,0.333,116,464,13,1191,928
2W09zN42xFapdvD1YS9FjY,187.06667,0.0,187.06667,-6.447,107.368,0.029,3,0.321,2,0.116,1,0.182,111,334,8,824,668
6l88501VWRxJw8jfbtL9gg,58.92,0.0,58.92,-15.036,122.979,0.087,4,0.77,1,0.128,1,0.139,30,119,3,254,238
1p4WEaoL4tE4b04AaCuPcF,39.45333,2.61224,39.45333,-9.656,82.279,0.08,4,0.911,9,0.541,1,0.345,13,54,3,178,108
2yarLSU0a3JzkQsISDXjIs,61.65333,0.0,61.65333,-13.85,110.964,0.177,4,0.846,8,0.295,1,0.389,27,113,4,263,226
7j0c8FXi31zhG90frLejB3,43.32,0.0,43.32,-7.611,63.741,0.281,5,0.951,10,0.222,0,0.5,10,45,2,191,90
3BsdvBL74PqLoVvOCfT81F,152.58667,0.77782,147.5454,-11.679,150.048,0.606,4,1.0,10,0.667,0,0.646,92,369,8,702,738
1yTdZUnRjbaFLEt7aJaUDe,47.85333,0.0,47.85333,-16.271,88.239,0.34,4,0.891,1,0.433,1,0.409,17,69,3,206,138
6UhM5VYGldwxE7y1sGKNFV,41.01333,0.0,41.01333,-15.972,67.989,0.0,4,0.784,10,0.587,1,0.453,11,46,3,185,92
0ZUo4YjG4saFnEJhdWp9Bt,199.94667,0.24345,189.60254,-3.318,147.905,0.444,4,0.896,6,0.609,0,0.665,119,477,9,655,954
7GQjJEwqlp6m5HNWVQd6OR,215.85333,0.0,205.3805,-2.183,122.441,0.791,4,0.843,5,0.723,1,0.668,107,427,9,654,854
7G6l2FtQyRhQgYgut2I6i8,227.84,0.0,217.7277,-4.461,119.078,0.758,4,0.942,5,0.689,1,0.64,111,446,10,670,892
3duP6mBVDsHM8ioN7o7dAK,272.34668,0.1917,264.8468,-5.391,88.016,0.175,4,0.923,9,0.908,1,0.72,99,399,6,974,798
6IC6VhpV7D8T1t037Atqpu,187.05333,0.35406,174.70113,-7.045,93.968,0.33,4,0.579,2,0.798,1,0.72,70,284,7,621,568
3cE5ltZFHmBpiS77itKaOM,206.58667,0.17374,189.74767,-5.501,167.986,1.0,4,1.0,4,0.448,1,0.45,141,569,11,701,1138
6TefPQD0oc88BNALpu4U87,269.58667,0.23211,261.3522,-3.424,167.793,0.291,4,0.996,9,0.499,1,0.6,187,748,13,733,1496
19TKY0KksXTyTGhAImxwQ1,230.37334,0.26703,202.85533,-5.405,168.115,0.498,4,1.0,8,0.733,1,0.792,157,630,8,832,1260
3dAgQFdruU8ufWc5GE05xC,266.92,0.20308,256.4702,-8.323,102.967,0.507,4,0.849,0,0.489,1,0.633,109,438,7,841,876
5iDfnRTdV2mrvMK886TLRg,241.13333,4.05188,230.92245,-3.487,114.983,0.805,4,1.0,2,0.498,1,0.645,114,458,10,776,916
4ZeLTFjHBC4ZyH4owJPH0Q,202.54668,0.0,190.39783,-3.887,154.99,0.028,4,0.979,2,1.0,1,0.891,129,516,9,609,1032
0k6HUzaRHpQ3eEWr1C7Esh,252.65334,0.13338,248.48834,-5.931,129.37,0.002,5,0.997,1,0.882,1,0.568,151,603,12,951,1206
0SineTesaejYlgW5pwLo10,194.82668,2.00853,192.38313,-2.846,115.148,0.743,4,0.963,7,0.321,1,0.439,91,369,10,680,738
3lec3CzDPAxsZokPph5w87,226.49333,0.26195,214.95293,-3.537,76.572,0.0,4,0.929,2,0.411,1,0.581,70,281,9,680,562
2yhhcHTfvLC0HzSajGYL0h,185.8,2.33361,172.29205,-3.252,126.998,0.917,4,0.981,7,0.844,1,0.739,96,380,6,562,760
2nKvLnpExkH7Mfc14c6a7H,201.49333,1.18422,188.15129,-6.311,139.469,0.712,4,0.967,8,0.324,1,0.499,113,453,10,577,906
5pgmgHNxiq9w9XuthMKzJS,271.81332,0.1917,247.72209,-6.976,137.97,0.946,4,0.99,2,0.577,1,0.603,155,617,9,933,1234
2GgIDaPLsowybB3WgxLWUj,185.92,1.05655,172.48943,-3.341,152.089,0.639,4,0.948,8,0.873,1,0.67,115,463,9,603,926
74o7KPar10g6ourPTKfHzU,306.02667,0.0,299.94376,-3.885,121.533,0.917,4,0.976,6,0.692,1,0.597,155,617,7,1050,1234
0RUcBtQ6QBo5ocacmwdHHo,213.73334,0.23156,203.31973,-3.828,135.928,0.882,4,0.848,9,0.704,1,0.68,119,477,9,567,954
3VLCtStwYsAL4LKZgeUvy3,247.05333,0.10853,234.75955,-9.906,85.929,0.35,4,0.683,0,0.671,1,1.0,87,348,11,740,696
1BMhbPsW66IXqksKC8jrCf,258.69333,0.24522,241.65007,-4.713,155.041,0.196,4,1.0,7,1.0,1,0.861,165,662,11,959,1324
6yFD0TSZvxydqGxLNDjZUO,281.97333,7.02984,270.32672,-5.869,80.028,0.583,4,0.811,5,0.809,1,0.67,94,374,10,844,748
79YeQbd1p7MsuT7wHQLRYY,232.70667,3.58168,214.5582,-4.148,83.916,0.087,4,0.771,9,0.724,1,0.647,78,318,11,797,636
5d98TnYzxQmFE4vKgzWXuT,274.26666,0.46358,262.55963,-3.285,94.998,0.363,4,0.713,8,0.535,1,0.643,107,431,12,899,862
3uJggzf2q1lCOl8EiQHFvN,272.58667,0.19701,261.78757,-7.093,76.367,0.371,4,0.901,0,0.87,1,0.782,86,343,11,868,686
5wKaxpvqXq95IaoAVPLgoi,290.93332,0.0,275.38287,-5.888,141.67,0.552,3,0.924,11,0.801,1,0.695,226,683,17,901,1366
22HHKW1Z3NhxUFV0tOV6Iv,205.76,0.2522,198.19974,-10.256,84.97,0.404,4,0.953,9,0.334,1,0.425,69,284,6,763,568
3OBzTMqncLaFNjLQQfXOpe,276.4,0.0,260.10413,-6.739,162.683,0.185,4,1.0,4,0.543,1,0.526,185,740,14,1170,1480
4RBL1O2KXydgUhZrslOsn5,338.52,0.17578,320.26703,-9.842,117.308,0.111,4,0.971,9,0.593,1,0.568,164,650,15,993,1300
4k1YrSM0KCb5LepafCrW5K,280.96,0.44308,272.2946,-10.491,81.631,0.252,4,1.0,2,0.746,1,0.743,92,370,12,932,740
0cE0J96KeivafL6goJwpmq,211.89333,0.16844,191.86649,-5.587,116.968,0.976,4,0.964,9,0.817,1,0.645,101,408,10,747,816
1mIQiN9xMz58kfQO6wjOeX,198.21333,0.17483,187.91908,-7.817,113.987,0.715,4,0.924,6,0.077,0,0.391,92,370,9,638,740
120w1eBYfiYrSXtegu6uEb,251.48,0.11039,244.19266,-4.997,174.863,0.182,4,0.504,6,0.511,1,0.641,183,725,13,688,1450
59Yb6w8DywcHViQUsd85Go,184.30667,0.71442,177.47011,-8.154,134.023,0.515,4,1.0,0,0.497,1,0.646,98,397,11,674,794
3n8QTc8J3T72KurDsWo1b6,198.96,0.20345,194.0898,-4.082,103.98,0.427,4,0.945,2,0.526,1,0.694,83,337,9,696,674
4CZrDF50zES5KDHmZbX2BG,197.44,0.11188,183.08934,-7.604,108.464,0.611,4,0.985,9,0.446,0,0.435,89,356,7,648,712
5M8oqeozsjPMSXbkjo0SyD,285.58667,0.18091,271.90567,-6.677,93.848,0.082,4,0.747,2,0.787,1,0.735,112,443,11,974,886
6dWGSm15Vj6m7qLKEO85ZN,272.86667,0.43351,255.81424,-10.226,173.727,0.109,4,0.869,1,0.722,1,0.418,195,780,16,858,1560
0hjJIUqT6hjq0YQeZhxCK8,204.28,0.29016,194.37424,-10.648,131.031,0.685,4,0.986,6,0.997,1,0.808,107,429,10,618,858
1jFqNxoIpLHkor2pGQiaDu,186.59991,0.81764,180.19846,-14.67,90.026,0.034,4,1.0,7,1.0,1,0.806,69,278,7,548,556
5Vkdh8GfdXmwyJjzPewMWM,254.57333,0.18399,240.64,-9.287,145.855,0.32,4,0.985,2,0.729,1,0.701,152,603,10,827,1206
56EYmR9IrFKKYdygcKXrvH,207.13333,0.0,204.9219,-1.422,99.027,0.295,4,0.957,9,0.45,0,0.426,84,340,8,803,680
0UgHkodbptL6XQBfT5HOK1,235.77333,0.18553,224.98395,-6.132,125.889,0.065,3,1.0,0,0.662,1,0.691,158,476,10,605,952
2S2dKZqymLiKM89JtQX2ki,272.62668,0.28998,260.69043,-3.434,118.029,0.878,4,0.862,11,0.376,1,0.688,133,534,11,1051,1068
1IdQeHmLig1Flat8nHkGo4,247.33333,0.25474,236.34431,-7.345,75.474,0.346,3,0.105,10,0.873,1,0.709,102,308,11,857,616
7JUYsasuTQbOdFf0Hq4SY5,244.68,0.15537,233.62177,-7.521,146.363,0.157,4,0.729,5,0.725,1,0.66,145,580,8,680,1160
23wZ7ClwPgwBNkFvnTlMwk,223.2,0.16177,212.98503,-5.632,80.975,0.341,4,1.0,5,0.42,1,0.45,73,290,9,749,580
3ZFTkvIE7kyPt6Nu3PEa7V,218.09332,0.20317,212.28844,-5.892,100.024,0.49,4,1.0,10,0.582,0,0.674,88,359,9,958,718
0k2GOhqsrxDTAbFFSdNJjT,218.57333,0.4702,214.39565,-4.675,125.04,0.908,4,1.0,0,0.215,0,0.295,111,450,11,976,900
0DLOyyQvwPTSDKuhpzMMwA,231.04,0.16236,226.20299,-11.596,100.0,0.773,4,1.0,0,0.483,0,0.561,95,381,14,872,762
3LmvfNUQtglbTrydsdIqFU,201.4,0.2205,184.8018,-7.89,139.971,0.591,4,0.24,0,0.781,1,0.358,116,465,9,755,930
2Lhdl74nwwVGOE2Gv35QuK,243.77333,0.08694,234.2371,-6.938,78.953,0.67,4,0.993,1,0.551,0,0.595,76,307,7,980,614
6btyEL6NwUa97Nex9cZFvo,213.06667,0.09002,213.06667,-3.15,153.645,0.517,4,1.0,1,0.0,0,0.0,135,545,9,870,1090
1gZ7i4qxXkHZb1r6eioaAP,272.08,0.0,263.98767,-3.493,119.979,0.734,4,1.0,1,0.0,1,0.0,135,544,15,1114,1088
0OEBOJhSObnFuHuasXdt52,173.13333,0.25805,162.59773,-11.589,165.747,0.678,4,1.0,10,0.619,1,0.428,115,461,9,657,922
3BxWKCI06eQ5Od8TY2JBeA,225.56,0.11864,220.17162,-4.38,210.857,0.244,4,1.0,2,0.462,1,0.728,195,785,12,819,1570
3oZUlZMXkj51AyYG8lGaE7,168.53333,0.37188,166.35356,-4.213,174.041,0.907,4,1.0,1,0.698,1,0.6,120,482,8,663,964
19JdbdEwQI7bCxefMokZO8,326.96,0.0,317.73026,-5.919,123.95,0.69,4,1.0,1,0.0,0,0.0,166,667,14,1326,1334
2QurCbkPO14pjrikPNja0h,239.41333,0.17995,229.31447,-10.233,144.992,0.045,4,1.0,8,0.554,1,0.544,144,577,11,963,1154
3jEqrIfwKO0M8ALu3TGilF,205.84,0.18077,192.08707,-8.365,82.017,0.326,4,1.0,6,0.422,1,0.349,69,280,8,899,560
3850dYVgOFIXJh5U4BFEWH,337.73334,7.66259,322.85605,-7.695,125.02,0.865,4,0.911,9,0.693,0,0.528,177,698,11,1371,1396
0UaMYEvWZi0ZqiDOoHU3YI,226.86354,0.21469,226.86354,-7.105,125.461,0.474,4,1.0,4,0.324,0,0.322,118,473,11,1087,946
4v7DCN09hgXkKazefkznDQ,235.8,0.07465,233.34892,-7.881,90.087,0.598,4,1.0,5,0.504,0,0.469,86,351,11,838,702
6Y3WvyUG9iE5bQYg38SPtQ,246.33333,0.0,236.36752,-5.881,146.575,0.501,4,0.898,2,0.459,0,0.666,150,601,13,925,1202
5J1LBuPcII426fjeXy8Bv1,256.56,0.1741,240.90121,-7.286,130.02,0.807,4,0.904,9,0.387,0,0.392,136,549,10,938,1098
5BSclXJTa9B0iURhUjZo50,212.89333,0.2015,210.48889,-5.367,100.011,0.577,4,1.0,0,0.426,1,0.508,89,352,13,1029,704
4VKnkoNNM6yTb4cXXX3wqD,232.84,0.22644,223.52689,-6.516,134.089,0.369,4,1.0,2,0.109,1,0.406,128,515,11,952,1030
48EQasc6XD0pOQtkIOWqOC,235.06667,0.34812,227.63683,-4.312,89.958,0.11,4,1.0,7,0.721,1,0.652,87,352,10,795,704
5abubE0dYFaEPDeM2sZ4TY,188.57333,0.16236,177.18567,-5.48,153.95,0.158,4,1.0,7,0.103,1,0.33,120,481,10,729,962
4NjR63Up0uMkQBlKvlZd1l,207.50667,0.07179,202.7044,-6.482,79.983,0.86,4,1.0,9,0.517,1,0.495,67,272,9,792,544
4UQDZlZhGUDoYMohwrY28v,229.36,0.2322,217.29234,-4.758,91.954,0.366,4,1.0,6,0.42,1,0.507,85,343,9,989,686
1oNToERLIN71YCPLbRIQGQ,248.49333,0.28358,232.43175,-8.244,151.518,0.751,4,1.0,6,0.157,1,0.379,156,623,10,1038,1246
5x72ol5TLUO0ymkQr4JuWB,144.98666,0.06367,141.41533,-5.047,151.978,0.642,4,1.0,0,0.461,0,0.534,90,364,7,581,728
0Aqlt4N5h6rUtKnd09VXpr,271.16,0.22649,268.5678,-7.243,82.985,0.685,4,1.0,4,0.457,0,0.371,93,372,13,1109,744
4kOTDj4SiZPkW1p96WMDNv,213.06639,0.30181,203.07011,-4.195,117.0,0.976,4,1.0,1,0.564,1,0.41,104,415,9,946,830
7lVNTXkI3cHFvcXiI8damb,268.8,0.0,257.57895,-5.758,89.279,0.087,4,1.0,6,0.262,1,0.332,100,397,11,1185,794
5Erc0rv16PU4Z5Zt16kGQe,291.06668,0.23084,280.26486,-5.408,93.277,0.366,4,1.0,8,0.305,0,0.192,112,449,15,1077,898
3uU6dqBjVKRTPis0RrTaT4,220.66667,0.19107,211.62086,-7.075,130.032,0.829,4,0.967,2,0.524,0,0.492,118,471,12,850,942
4MtDnnAJ1AtWit10FRmZdW,239.77333,0.0,239.77333,-2.76,130.899,0.478,4,1.0,5,0.577,0,0.469,130,520,12,1054,1040
0Ensfv1iBDcsOF6xNok14N,255.61333,0.0,255.61333,-9.904,121.998,0.812,4,0.911,5,0.268,1,0.321,130,520,11,1060,1040
0rLzyBecRbTpnBWvMtPVFR,225.53333,0.34834,222.30203,-5.096,97.084,0.049,4,1.0,0,0.511,0,0.443,90,360,10,891,720
1cBxAm8a0fENn2ix3Dfm3u,250.16,0.20902,234.54475,-4.575,104.987,0.818,4,0.856,1,0.398,1,0.574,109,437,8,1025,874
7zL9xrz5krsuC6qVNluQQw,203.36,0.3424,199.97025,-4.875,95.954,0.4,4,1.0,8,0.717,0,0.477,79,321,13,792,642
1HkVSmzBbdZ5Bzdd00IZgh,233.86667,2.97796,230.80635,-6.859,143.635,0.239,4,0.996,10,0.475,0,0.349,137,552,10,882,1104
7vjzFWG4neQ9YYMN9yZ9hr,220.16,0.0,210.36697,-3.634,170.063,0.821,4,1.0,11,0.581,0,0.618,156,620,14,833,1240
28kUFuoQQGM2cUVJBEMC7e,269.63443,0.0,246.94421,-8.802,97.997,0.905,4,1.0,11,0.101,1,0.343,110,439,11,1283,878
4l4GPucTmmwklWT61qpMLq,379.21515,2.14785,351.11475,-9.658,123.484,0.745,4,1.0,9,0.444,1,0.548,191,766,10,1855,1532
4LLpDBme1qzjgAcrb71chQ,401.26666,0.17991,365.8478,-9.775,118.002,0.822,4,1.0,6,0.953,0,0.503,182,725,15,1707,1450
0qitQSATimuAgKzoE98HDd,291.84,0.15039,280.06747,-10.057,136.0,0.759,4,1.0,0,0.283,0,0.62,164,655,10,1106,1310
7IQRT0TahmbGpqmLaU8Mbq,393.58627,0.22045,383.94196,-12.319,125.003,0.974,4,1.0,9,0.396,0,0.452,202,812,11,1932,1624
2y5RnKrPjq9qrynbBoUo0a,172.41333,1.00426,159.44562,-6.787,129.032,0.971,4,0.924,9,0.555,1,0.582,89,358,8,583,716
5xUtu7LrbcoN6beGsIqrxC,272.0,0.15651,264.58557,-9.569,135.949,0.48,4,0.97,0,0.715,0,0.707,152,611,9,990,1222
5zW4ZR0cKzJaqwuKIBXslt,596.0,0.08122,560.93604,-11.893,123.012,0.967,4,1.0,1,0.374,1,0.321,304,1211,25,3651,2422
2FqBA7M3SKsnpBF6i10dQ2,338.84,3.94159,338.84,-8.839,126.018,1.0,4,1.0,10,0.589,0,0.625,180,711,19,1905,1422
71HCiphzw7mOZ91u7Ul0K2,239.6,0.14952,230.53351,-11.018,125.004,0.856,4,1.0,3,0.038,0,0.166,124,499,13,948,998
0vYaNMII2NMafc7FQABsIg,333.09332,0.0,322.73996,-9.839,134.084,0.779,4,1.0,0,0.634,1,0.417,186,743,9,1509,1486
2ZQrAefduqMVZMQ58ziB8C,291.10666,0.20322,286.40652,-7.002,123.992,0.846,4,0.99,6,0.014,0,0.236,148,593,12,1388,1186
43U8NtmZYX9uygYLIfxIol,331.41333,0.33705,324.24344,-10.811,125.011,0.773,4,1.0,7,0.7,1,0.526,170,680,13,1723,1360
6ZfF8Yn9qgfAekLIXnLpav,188.305,0.162,188.305,-3.957,125.982,0.946,4,1.0,10,0.131,0,0.328,97,392,7,1060,784
1HfTq1OPCVdbtaAnnHUFqt,293.30667,0.27478,288.25253,-9.984,122.974,0.831,4,1.0,4,0.109,1,0.218,147,594,13,1587,1188
65hwaTsYfnESpATgSIIh05,193.13333,0.17955,190.07274,-10.143,100.021,0.346,4,1.0,3,0.682,0,0.557,79,320,10,730,640
6eAksI0JxpV6Cblxqy0Tg0,299.6,0.17401,281.2575,-8.719,105.789,0.903,4,1.0,10,0.533,0,0.526,131,528,12,1393,1056
2T6rMXWYc934IWMudx1H1X,270.74667,0.0,258.1072,-10.616,124.697,0.664,4,1.0,7,0.261,1,0.358,137,555,12,1560,1110
2ZKF8jc6zt1jb28AXZWnfW,336.16,0.63859,328.7075,-12.522,126.448,0.824,4,1.0,4,0.578,1,0.525,175,701,16,1524,1402
05CLtDOLa6IpzkisVPAujq,395.09332,0.0,383.33823,-10.048,125.227,0.59,4,1.0,8,0.322,1,0.447,203,817,15,2039,1634
1fQl4V2H28FBwgnXnx4lVX,206.53333,0.33152,192.63855,-13.631,115.112,0.906,4,1.0,0,0.0,1,0.0,96,389,7,1088,778
274OIwHbwjO4E6vfzPlJ4r,385.41333,0.12036,375.66983,-11.809,130.148,0.742,4,0.779,3,0.0,0,0.0,206,827,13,1627,1654
7fEZl45mMRy9TiIFarn0qy,275.72,0.26018,256.99265,-11.54,133.196,0.595,4,1.0,2,0.722,1,0.478,152,607,12,1097,1214
2SdmE80ls7H2XCHQmrulIY,434.01334,0.17406,419.43945,-10.367,130.625,0.816,4,1.0,6,0.392,0,0.466,234,936,11,2337,1872
6uxy68bUg7etmWaZSVzAWk,314.94666,0.1219,300.03665,-14.497,128.757,0.806,4,1.0,4,0.649,1,0.442,167,666,13,1636,1332
3QshysET7Q66k935YNulWr,374.41333,0.10449,362.49252,-11.567,123.819,0.771,4,0.972,1,0.535,0,0.463,192,767,12,1898,1534
78u4errSiEmxrmakIwJQer,391.70667,0.18381,382.05533,-12.563,125.071,0.796,4,0.98,11,0.474,0,0.351,203,808,12,1701,1616
1URP3rNgscbioJrma5A9ls,344.25333,0.0,344.25333,-6.471,136.154,0.941,4,1.0,1,0.365,1,0.411,195,781,12,2295,1562
4FvP0Ldfhouzs0togmtO4E,149.36,0.34789,133.4741,-9.883,119.787,0.361,4,1.0,6,0.535,0,0.585,71,285,5,739,570
5Wk2Neu1BM1qY2FjYTsYnq,307.97333,0.0,295.69452,-11.103,120.025,0.901,4,1.0,10,0.0,0,0.017,151,607,11,1661,1214
2VF9PsqfowQq4UncQcha7U,398.01334,0.16259,366.03357,-12.678,129.613,0.789,4,1.0,0,0.423,1,0.481,200,801,9,2047,1602
1Oy5ZILbPfKkqpgyxJoIpD,332.62668,0.0,324.16797,-11.736,121.132,0.94,4,1.0,1,0.603,1,0.36,166,665,16,1756,1330
3baYS8jZldZhuCNT5Tq6vZ,405.44,0.0,389.79337,-12.44,127.791,0.843,4,1.0,1,0.032,0,0.138,217,861,18,2262,1722
4gKMXEIv5piKHsTd2mnMPX,320.45334,5.50313,308.77316,-10.242,132.917,0.726,4,1.0,7,1.0,1,0.857,174,701,10,1664,1402
3dAGc0wKiD5ejsXVfEzsyT,369.72,0.15683,363.58966,-11.164,130.567,0.958,4,0.983,0,0.507,1,0.525,200,800,9,1729,1600
03uBCXRxlR3zPwPomjimNX,431.97333,0.0,403.5512,-12.878,131.409,0.977,4,1.0,7,0.399,1,0.443,235,940,12,2181,1880
1ThJqYF5fNSSrcQV5xiT5z,319.72,0.0,311.07193,-9.387,122.156,1.0,4,1.0,10,0.388,0,0.449,161,645,12,1546,1290
0XnOw74cs2EEHDyuaMZl25,702.28,0.0,686.6141,-10.936,136.113,0.936,4,0.945,4,0.635,0,0.221,399,1592,23,5040,3184
4BYkvIrKDOn3qbJT7iryBe,343.46667,0.10594,337.43237,-11.346,134.021,0.724,4,1.0,1,0.396,1,0.165,191,767,18,1666,1534
032hjbEZ5EaFLgcejbYOBv,437.28,0.0,428.11792,-12.551,135.02,1.0,4,1.0,2,0.568,1,0.315,245,983,16,2875,1966
3hwCiy3ALbO5pmBCFRahyZ,717.1333,0.0,709.5844,-9.68,133.178,0.937,4,1.0,11,0.514,0,0.551,399,1590,26,4559,3180
